Key,Name,States,Longitude,Latitude,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20
51445,Los Angeles--Long Beach--Anaheim,CA,-117.76460,33.70148,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,5,5,6,9,14,14,17,22,29,53,65,78,95,125,152,187,256,321,403,431,464,502,606,656,711,786,834,882,931,1016,1079,1138,1221,1277,1283,1299,1376,1425,1501,1556,1636,1676,1691,1753,1827,1845,1969,2074,2126,2151,2252,2393,2537,2636,2743,2819,2873,3004,3092,3240,3380,3502,3557,3602,3749,3968,4125,4222,4376,4434,4500,4742,4841,4941,5157
51755,Louisville/Jefferson County,KY--IN,-85.65331,38.19265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,4,6,7,8,8,26,26,26,34,34,36,36,36,104,100,119,212,212,234,234,305,311,311,327,327,391,391,391,511,566,549,592,622,622,712,836,889,949,978,1032,1145,1145,1147,1167,1252,1310,1336,1384,1384,1436,1452,1533,1570,1614,1647,1680,1680,1728,1754,1754,1791,1822,1920,1920,1970,2016,2027,2054,2081,2110
51877,Lubbock,TX,-101.82048,33.61009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,9,9,9,12,13,19,29,31,41,51,77,100,108,117,138,154,180,180,191,214,234,249,270,307,317,330,367,401,407,419,430,445,458,481,494,494,497,499,504,507,516,535,543,549,553,560,567,575,582,583,589,592,598,605,607,614,616,619,619,624,630,639,639,656
52201,Lynchburg,VA,-79.19888,37.40021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,3,4,5,7,9,9,10,10,11,20,20,21,27,31,31,33,33,34,34,38,38,38,38,43,43,47,48,48,50,51,51,52,53,58,62,64,64,65,68,68,68,68,68,69,70,72,73,73,73,73,74,75,75,75,77,77
52309,Lyons,KS,-98.19992,38.34616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
52363,McAlester,OK,-95.75134,34.92066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,6,6,7,7,7,8,8,8,10,11,13,14,14,14,17,18,20,20,22,22,21,25,25,27,28,29,32,35,39,38,39,39,39,39,39,39,39,39,39,39,39,38,38,39,39,39,40,40,40
52768,McMinnville,TN,-85.77969,35.67283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,5,5,4,4,4,5,5,5,7,7,7,7,8,8,8,8,8,10,10,10,12,12,12,13,13,14,14,15,15,16,16,16,16,16,19
52795,Macomb,IL,-90.67776,40.45675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,3,3,3,4,4,5,5,6,7,12,13,18,18,26,35,36,37,42,46,48,49,49,49,52,54,58,58,61,64,64,72,73,75,75,79
52822,Macon,GA,-83.70489,32.80904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,6,8,10,11,13,15,20,22,24,32,36,40,40,42,50,53,56,63,67,72,91,95,118,188,192,199,203,203,224,234,244,247,248,256,269,302,305,312,319,323,347,351,367,379,384,365,367,370,376,378,384,391,394,396,397,411,408,416,423,432
52849,Macon,MS,-88.56949,33.11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5,5,5,5,5,5,5,6,6,6,6,6,10,18,20,20,22,22,24,24,29,35,45,46,52,55,61,66,73,79,79,88,92,92,97,100,102,102,105,117,117,118,132,134,134,140,145,145,148,152,157
53200,Madison,WI,-89.41734,43.06602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,6,6,10,19,23,27,32,49,61,70,72,88,134,158,172,183,192,214,215,238,252,269,280,287,289,303,307,313,327,334,340,344,351,352,359,358,361,364,382,386,387,395,401,405,412,417,424,428,430,433,436,441,443,445,447,455,465,472,474,477,490,494,507,519,537,538,541,563,576,587,594
53767,Manchester,TN,-86.07312,35.49091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,4,5,7,7,7,10,10,11,11,11,12,12,13,17,18,20,20,21,21,25,27,31,32,33,33,35,36,36,38,41,44,45,45,47,48,52,53,54,54,56,57,60,60,60,61,63,63,63,64,65
54037,Manning,SC,-80.21648,33.66611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,6,7,16,18,25,28,31,34,45,54,58,68,68,75,80,85,85,86,89,90,98,106,109,112,120,120,138,151,163,172,181,185,194,201,210,214,218,229,232,237,248,253,258,262,263,265,267,266,266,274,274,286,290,293,290,290,289,289
54091,Mansfield,OH,-82.53800,40.77180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,4,5,5,5,6,8,8,8,14,17,19,20,25,27,28,34,36,43,43,44,48,50,60,65,64,66,68,70,73,77,78,76,80,80,81,85,89,90,90,91,92,94,103,113,118,121,130,135,143,150,155,159,161,165,166,170,178,179
54577,Marion,IN,-85.65469,40.51587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,5,5,7,7,7,9,11,12,15,18,20,20,22,26,32,35,36,37,40,41,45,47,55,75,78,97,101,102,112,113,114,117,119,120,129,138,143,144,146,146,149,151,151,153,153,153,153,153,155,157,161,163,166,167,168,172,174,178
54658,Marion,OH,-83.15736,40.58611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,4,5,5,6,7,8,9,10,11,12,19,25,28,32,40,42,49,53,91,110,164,276,428,983,1834,2073,2132,2137,2161,2169,2172,2178,2188,2191,2196,2196,2276,2294,2329,2332,2335,2347,2350,2366,2381,2387,2404,2412,2419,2431,2436,2449,2500,2513,2524,2540,2557,2581,2608
54712,Marion,VA,-81.53345,36.84456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,3,5,8,9,9,9,11,11,11,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,15
55036,Marshall,TX,-94.36934,32.54936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,5,5,6,8,11,11,12,12,14,16,16,31,34,35,40,42,44,47,59,59,63,69,69,71,86,83,84,102,113,121,140,140,149,160,167,180,180,186,186,189,192,195,200,200,202,202,205,206,217,217,217
55252,Martinsville,VA,-79.87281,36.68451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,4,4,5,5,8,8,8,8,8,8,10,10,10,10,10,10,10,12,13,14,15,18,18,18,18,21,21,21,21,22,22,23,24,24,27,29,30,31,33,38,41,51,62,70,74,84,87
55360,Maryville,MO,-94.88133,40.36080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,8,8,8,8
55765,Mayfield,KY,-88.65143,36.72293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,5,5,5,9,9,13,16,24,28,41,51,63,68,84,84,89,109,114,119,122,124,131,137,137,138,141,143,142,145,146,148,148,149,149,149,152,152,152,152,154,154,152,152,152,157
56116,Memphis,TN--MS--AR,-89.89692,35.18648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,4,10,4,42,66,93,135,170,198,223,275,362,396,428,496,638,640,689,736,766,835,912,1006,1083,1147,1215,1331,1359,1359,1508,1492,1682,1778,1839,1873,1873,1953,2001,2086,2296,2327,2376,2432,2507,2599,2672,2815,2878,2901,3010,3066,3108,3189,3260,3372,3429,3475,3542,3595,3681,3726,3846,3936,3936,4033,4127,4225
56305,Meridian,MS,-88.66230,32.40420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,15,15,35,39,46,50,61,65,70,78,84,99,118,133,135,150,156,165,174,181,190,202,220,232,235,249,268,284,295,304,318,334,349,365,378,380,432,436,448,450,463,471,482,492,501,523,557,566,578,585,589,602,616,637,647,670
56494,Metter,GA,-82.07703,32.40209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,5,5,7,7,7,7,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,8,9,9,10,10,10,10,10,10,10,10,12,12,12,13
57223,Milledgeville,GA,-83.24702,33.06882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,3,4,6,7,10,11,14,15,26,27,30,32,44,52,53,69,90,97,109,108,110,130,132,155,161,169,180,181,193,202,210,215,226,229,233,239,260,263,270,271,270,271,275,276,277,280,282,284,287,290,292,296,299,329,329
57466,Milwaukee,WI,-87.99483,43.01358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,9,16,28,52,77,117,157,225,249,290,387,425,502,646,723,746,854,933,1036,1214,1214,1400,1478,1555,1652,1739,1839,1926,1991,2033,2092,2185,2269,2346,2403,2494,2540,2588,2662,2742,2800,2906,3021,3073,3129,3230,3364,3482,3592,3696,3757,3816,3938,4052,4210,4354,4457,4538,4590,4746,4944,5108,5346,5543,5609,5693,6017,6214,6405,6674
57628,Minneapolis--St. Paul,MN--WI,-93.35801,45.01124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,4,4,11,11,34,37,43,47,64,73,82,123,139,151,175,197,219,244,274,299,328,348,364,385,420,441,479,526,568,612,673,789,789,795,903,903,1076,1159,1214,1274,1326,1392,1467,1554,1660,1723,1827,1958,2085,2243,2367,2575,2790,2985,3264,3601,3872,4164,4485,4725,4986,5351,5581,5780,6266,6672,7051,7412,7768,8098,8385,8821,9298
58303,Monroe,GA,-83.73552,33.78018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,4,6,12,14,16,16,19,23,24,25,27,36,36,39,44,52,52,55,59,58,60,63,64,73,81,92,97,97,100,110,120,126,129,132,133,136,139,143,148,148,151,152,152,152,159,158,158,158,158,164,166,172,186,186,186
58330,Monroe,LA,-92.15704,32.47646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,7,10,19,25,34,41,44,57,80,94,114,176,182,230,264,275,300,326,350,367,384,387,411,429,470,483,511,518,532,552,579,598,609,622,645,651,671,706,730,755,770,785,793,806,814,820,836,842,842,856,861,869,891,931,946,956,966,980,1032,1041,1041
59410,Morristown,TN,-83.26586,36.21990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,5,6,6,6,7,7,7,8,8,13,13,14,14,14,15,16,17,17,18,18,18,19,22,23,19,20,21,21,21,21,23,25,25,25,24,25,25,24,24,24,25,25
59572,Moultrie,GA,-83.76779,31.18811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5,6,6,18,20,23,34,46,50,53,69,68,78,80,80,87,88,88,89,98,115,119,122,145,154,158,163,165,166,165,172,179,182,185,187,188,188,192,194,198,201,202,207,207,210,221,229,241,245,246,246,253,258,262,267,280,289
60247,Mount Sterling,IL,-90.75068,39.96209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,6,6,6,8,8,9,9,9,9,9,10,10,11,10,10,10,10,10
60328,Mount Vernon,IL,-88.92400,38.29980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,5,6,7,8,8,9,10,11,12,31,32,34,75,77,80,80,83,83,81,81,83,85,84,86,87,86,86,88,89,94,97,94,95,97,98,98,98,98,99,100,100,99,99,100
60473,Mount Vernon,TX,-95.21917,33.17653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,5,5,6,7,8,8,8,8
60625,Muncie,IN,-85.39733,40.22787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,7,7,8,8,14,15,18,22,25,30,33,37,40,40,46,49,56,63,66,69,72,77,85,91,92,110,114,116,121,126,132,144,146,147,152,156,176,182,198,200,200,209,212,213,214,219,225,229,228,230,235,254,261,277,296,297,297,319,328,340
60733,Murfreesboro,TN,-86.41073,35.84591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,5,8,9,13,19,27,39,46,48,48,68,86,113,127,140,147,161,178,193,203,222,235,243,250,253,253,269,271,295,309,328,338,338,352,364,387,405,423,434,448,474,502,547,579,603,620,655,661,685,720,725,745,764,780,796,814,847,847,884,906,906,930,950,977
60976,Nampa,ID,-116.70955,43.61970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,13,23,23,22,40,48,53,68,79,89,99,101,104,114,121,139,145,146,155,161,167,181,181,187,187,187,207,212,222,226,231,233,233,250,250,252,255,258,258,266,266,270,272,272,272,272,274,274,274,276,276,277,277,277,277,280,280,284,284
61273,Nashville-Davidson,TN,-86.78646,36.17007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,6,10,14,14,25,42,58,75,101,140,167,164,253,257,293,312,376,394,443,541,673,785,685,741,801,819,888,946,1004,1048,1111,1349,1207,1237,1237,1283,1307,1465,1638,1675,1719,1719,1934,2011,2136,2236,2338,2383,2454,2612,2652,2773,2904,2999,3033,3128,3157,3300,3358,3401,3465,3580,3623,3745,3795,3872,3893,4066,4174,4174,4292,4396,4465
61651,New Albany,MS,-89.00776,34.49162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,3,3,3,4,5,6,6,6,6,6,6,7,7,7,7,8,9,9,9,9,11,11,12,12,14,14,14,15,15,16,16,17,19,25,27,30,36,40,41,42,48,47,50,54,55,57,59,60,60,62,65,65,66,68,70
61840,New Bern,NC,-77.08398,35.11833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,5,6,7,10,13,14,15,18,18,19,22,23,24,25,27,29,31,32,33,33,34,36,36,36,37,39,39,39,39,39,39,40,42,42,42,44,44,44,46,49,51,54,55,57,70,79,81,84,125,129,129,135,135,168,177
61894,Newberry,SC,-81.59936,34.28629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,4,5,8,7,7,7,7,11,13,13,13,13,15,16,22,23,23,21,21,20,21,21,22,22,23,23,23,24,26,27,28,30,30,31,31,31,32,31,31,31,32,31,30,30,31,31,33,33,33,36,44,44
61921,New Boston,TX,-94.41834,33.44627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,9,9,9,10,17,17,14,17,20,23,29,30,32,32,32,37,45,53,56,57,57,64,66,66,67,67,68,68,69,69,70,74,76,76,76,79,76,76,76,76,76,76,80,82,120,122,130,133,133,137,174,176,176,176
62137,New Castle,IN,-85.39626,39.93029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,4,6,7,8,11,13,16,19,19,20,22,23,23,22,23,24,26,29,31,31,28,29,30,31,32,33,34,36,37,39,40,43,44,48,47,47,59,70,72,81,85,92,97,100,107,123,125,128,137,139,152,153,155
62164,New Castle,PA,-80.33394,40.99206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,8,8,10,13,13,16,19,22,23,24,29,32,37,45,46,49,51,51,55,55,59,60,59,59,60,61,61,61,61,61,63,63,64,65,65,65,65,65,67,68,69,69,69,70,70,71,71,71,72,72,72,72,73,73,73,73,74
62272,New Cordell,OK,-98.99180,35.29072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
62380,New Hampton,IA,-92.31773,43.06001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8
62407,New Haven,CT,-72.93620,41.40803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,10,23,23,23,29,41,89,127,156,222,236,280,373,517,611,647,891,1024,1162,1468,1664,1664,2183,2383,2715,2946,3358,3543,3758,4163,4520,4743,4871,5272,5493,5811,6064,6286,6509,6715,6993,7089,7205,7536,7900,8024,8024,8110,8337,8419,8678,8887,9091,9209,9260,9430,9570,9712,9881,10075,10159,10338,10427,10587,10663,10756,10847
