Key,Name,States,Longitude,Latitude,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20,10/6/20,10/7/20,10/8/20,10/9/20,10/10/20,10/11/20,10/12/20,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11/1/20,11/2/20,11/3/20,11/4/20,11/5/20,11/6/20,11/7/20,11/8/20,11/9/20,11/10/20,11/11/20,11/12/20,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20,11/18/20,11/19/20,11/20/20,11/21/20,11/22/20,11/23/20,11/24/20,11/25/20,11/26/20,11/27/20,11/28/20,11/29/20,11/30/20,12/1/20,12/2/20,12/3/20,12/4/20,12/5/20
380,Mobile-Daphne-Fairhope, AL,-88.05897,30.78604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,5,5,6,8,15,18,27,32,57,63,69,77,90,104,143,159,171,198,270,339,421,451,500,528,575,602,661,698,734,742,776,802,863,911,955,997,1059,1096,1153,1197,1248,1288,1355,1388,1420,1447,1496,1554,1607,1667,1724,1742,1765,1802,1854,1923,1974,2016,2056,2082,2118,2176,2233,2291,2340,2368,2394,2415,2463,2493,2537,2578,2615,2646,2660,2699,2722,2778,2845,2879,2911,2974,3024,3065,3119,3155,3203,3233,3274,3321,3402,3443,3514,3542,3602,3724,3789,3896,4045,4100,4257,4409,4495,4651,4844,4964,5052,5126,5308,5485,5660,5927,6114,6324,6553,6710,7016,7255,7549,7848,8127,8327,8542,8780,9219,9582,9871,10100,10327,10531,10797,11128,11429,11854,12461,12594,12736,12890,13128,13357,13738,13897,14597,14717,14867,14977,15111,15293,15419,15490,15582,15739,15909,16015,16132,16196,16239,16299,16565,16678,16772,16956,17114,17188,17267,17329,17426,17506,17596,17659,17698,17749,17835,17927,18013,18101,18186,18239,18277,18348,18413,18453,18505,18546,18631,18739,18802,18867,19187,19254,19387,19470,19545,19641,20080,20136,20232,20309,20327,20389,20462,20499,20570,20658,20709,20752,20825,20890,20978,21066,21146,21224,21242,21322,21432,21543,24062,24149,24247,24303,24395,24498,24618,24782,24914,24990,25049,25156,25327,25469,25590,25709,25816,25881,26166,26174,26339,26534,26707,26910,27045,27138,27348,27561,27783,28019,28216,28357,28475,28721,28937,29134,29199,29504,29640,29763,30086,30395,30732,31069,31334
384,Monroe-Ruston, LA,-92.22765,32.56065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,9,15,27,38,49,59,63,80,106,124,155,221,229,290,339,357,391,427,463,484,503,511,540,573,622,642,675,686,705,736,775,803,826,842,875,887,919,960,992,1028,1050,1077,1088,1108,1123,1133,1164,1175,1183,1201,1290,1305,1343,1371,1400,1413,1426,1441,1557,1571,1571,1576,1645,1677,1716,1737,1737,1805,1844,1870,1895,1935,1974,2036,2078,2124,2158,2228,2296,2348,2404,2533,2586,2637,2667,2769,2769,2704,2757,2795,2820,2907,2967,3035,3131,3131,3227,3299,3372,3475,3554,3624,3624,3710,3743,3785,3868,3960,4133,4267,4317,4386,4451,4552,4660,4771,4771,4908,5046,5081,5223,5307,5430,5430,5671,5728,5763,5889,5971,6091,6091,6250,6295,6432,6507,6611,6722,6722,6902,6940,6976,7038,7120,7192,7192,7307,7324,7353,7407,7454,7510,7510,7606,7632,7614,7641,7679,7742,7742,7791,7809,7852,7917,7967,8000,8000,8074,8132,8135,8293,8319,8373,8373,8502,8565,8568,8619,8664,8790,8790,8905,8947,9029,9050,9108,9201,9201,9319,9343,9367,9406,9458,9578,9578,9690,9708,9739,9804,9861,9868,9868,10033,10045,10087,10123,10186,10225,10225,10310,10317,10378,10420,10489,10527,10527,10610,10636,10707,10725,10755,10793,10793,10881,10909,10998,11028,11055,11114,11114,11208,11232,11342,11342,11805,12054,12054,12240,12841,13023,13257,13436,14120,14120,14448,14534,14778,14876,14876,15221,15221,15354,15370,15609,15818,16057,16344,16344
388,Montgomery-Selma-Alexander City, AL,-86.31522,32.38903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,4,6,7,8,9,9,9,16,21,38,42,46,47,54,67,70,81,105,124,130,147,151,164,184,212,228,251,316,362,406,468,496,499,543,579,595,653,679,706,733,749,765,776,816,845,888,917,961,1022,1075,1115,1147,1210,1251,1316,1398,1467,1529,1562,1645,1715,1787,1863,1944,2032,2103,2213,2291,2370,2436,2615,2777,2854,2999,3090,3188,3307,3405,3473,3528,3598,3741,3843,3973,4114,4246,4485,4604,4836,5086,5242,5303,5383,5595,5712,5855,5920,6003,6104,6272,6408,6532,6635,6653,6883,7005,7092,7189,7325,7433,7523,7669,7769,7934,8060,8165,8299,8449,8608,8738,8869,9017,9149,9378,9582,9746,9880,10007,10197,10374,10592,10706,10865,11028,11111,11229,11462,11558,11727,11842,11952,12021,12237,12412,12562,12691,12769,12887,13034,13109,13189,13284,13372,13450,13586,13694,13831,13937,14013,14046,14143,14193,14285,14406,14502,14656,14815,14849,15001,15041,15116,15200,15272,15303,15391,15442,15505,15610,15678,15754,15852,15927,16003,16093,16136,16246,16315,16431,16454,16551,16605,16700,16808,16890,16928,16978,17056,17125,17189,17258,17362,17406,17441,17496,17591,17621,17774,17899,17950,18023,18132,18218,18331,18422,18561,18637,18748,18862,18971,19062,19214,19465,19578,19662,19772,19911,20064,20178,20331,20403,20495,20628,20774,20884,21015,21138,21270,21383,21548,21551,21693,21871,22072,22259,22395,22521,22676,22878,23050,23209,23389,23499,23601,23815,23997,24145,24199,24313,24405,24611,24943,25220,25408,25697,25876
390,Morgantown-Fairmont, WV,-80.02864,39.58464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,17,21,27,27,35,38,39,43,48,50,58,68,74,91,104,113,116,116,119,123,125,130,130,131,133,139,144,143,145,145,153,153,159,160,161,161,160,161,164,164,166,167,167,171,171,171,174,173,174,174,175,175,177,180,179,179,181,181,182,182,189,192,192,202,204,204,208,209,209,212,210,210,214,217,218,218,218,219,219,219,221,223,222,223,229,236,245,251,267,272,279,277,286,293,296,298,303,308,320,338,357,386,397,476,488,581,609,661,725,750,779,828,864,880,910,948,977,1006,1017,1024,1061,1070,1084,1094,1110,1119,1137,1156,1178,1204,1215,1228,1233,1233,1231,1241,1248,1255,1261,1267,1271,1282,1298,1313,1318,1321,1334,1337,1351,1369,1381,1394,1403,1406,1420,1423,1436,1448,1470,1486,1530,1569,1620,1658,1711,1740,1772,1807,1879,1923,1959,2044,2077,2102,2134,2157,2186,2235,2269,2279,2306,2343,2357,2371,2397,2412,2422,2452,2476,2491,2509,2530,2538,2561,2572,2587,2592,2601,2621,2631,2650,2661,2670,2687,2699,2720,2739,2753,2759,2774,2782,2800,2818,2832,2841,2860,2874,2886,2907,2942,2972,3007,3030,3078,3094,3128,3149,3184,3277,3314,3341,3394,3448,3501,3593,3676,3743,3820,3874,3963,4035,4118,4199,4262,4343,4424,4553,4632,4726,4810,4892,4964,5029,5134,5230,5378
393,Moses Lake-Othello, WA,-119.23349,47.15289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,3,7,8,8,8,11,18,24,24,28,36,42,49,55,66,76,77,93,95,97,103,114,115,123,125,131,140,150,157,161,161,169,173,180,184,184,186,191,191,194,196,196,198,201,202,206,210,217,218,228,228,228,228,229,230,230,232,233,235,235,235,235,236,237,236,238,238,239,239,243,243,243,247,252,261,265,267,271,271,284,289,292,294,295,297,302,302,324,330,343,350,357,368,411,429,450,456,475,484,514,523,548,559,570,602,617,645,653,664,676,686,718,899,912,919,956,982,982,1034,1097,1117,1125,1124,1172,1213,1246,1279,1306,1322,1337,1368,1406,1455,1473,1519,1545,1560,1560,1617,1672,1694,1728,1740,1810,1845,1893,1931,1992,2019,2041,2087,2155,2240,2325,2337,2381,2407,2456,2472,2575,2609,2631,2677,2682,2762,2843,2856,2892,2923,2944,2972,3040,3062,3112,3147,3199,3199,3239,3256,3294,3316,3356,3426,3449,3465,3487,3518,3576,3596,3596,3617,3671,3724,3743,3761,3783,3811,3837,3842,3858,3890,3902,3912,3927,3930,3938,3963,3989,4002,4002,4002,4067,4077,4100,4129,4156,4165,4173,4192,4197,4212,4221,4229,4234,4246,4252,4258,4274,4291,4311,4317,4335,4343,4361,4376,4420,4430,4439,4461,4469,4469,4567,4679,4727,4775,4793,4862,4883,4938,4986,5042,5042,5233,5286,5324,5324,5419,5439,5476,5499,5548,5584,5639,5675,5699
394,Mount Pleasant-Alma, MI,-84.74999,43.50140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,7,8,9,10,14,16,18,21,26,35,36,45,55,58,59,62,63,64,66,67,73,75,75,77,78,78,79,79,79,83,85,89,91,98,101,104,103,104,105,106,106,109,112,114,113,115,117,117,124,124,131,132,145,146,154,161,167,169,169,172,174,174,175,175,175,179,179,179,182,182,182,182,183,183,184,183,187,188,188,189,190,194,198,202,205,206,209,213,212,213,213,214,214,215,219,220,222,224,229,231,231,239,251,257,263,264,268,270,281,290,292,297,298,303,305,304,308,315,316,321,328,331,335,342,342,342,344,346,348,350,356,360,360,363,363,366,367,383,383,389,391,393,396,399,414,414,469,497,514,535,562,588,622,622,657,679,696,720,736,750,757,757,766,771,788,802,813,822,822,839,846,859,871,884,896,896,922,928,945,953,960,970,970,986,1004,1016,1026,1029,1043,1043,1061,1080,1099,1119,1141,1166,1166,1210,1227,1246,1267,1286,1310,1310,1342,1355,1373,1394,1424,1462,1462,1523,1553,1598,1665,1705,1736,1736,1821,1863,1953,2012,2064,2215,2215,2283,2333,2403,2504,2746,2799,2799,3003,3097,3154,3243,3655,3458,3458,3574,3658,3745,3745,3958,3976,3976,4120,4242,4372,4773,4488,4534
396,Myrtle Beach-Conway, SC-NC,-78.92490,33.87936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,6,8,12,15,17,26,31,33,33,39,46,53,57,65,75,88,90,104,108,123,139,141,161,183,199,200,213,219,218,225,237,246,254,256,257,263,271,274,279,282,291,295,295,302,314,315,319,325,331,335,341,349,355,361,368,373,375,380,387,400,409,410,416,431,453,483,498,513,523,532,543,549,568,575,604,627,646,669,680,750,759,855,932,987,1091,1162,1283,1421,1546,1647,1756,1926,2118,2263,2415,2561,2705,2882,3098,3288,3451,3729,3938,4118,4338,4621,4853,5158,5607,5811,6035,6199,6441,6677,6864,7139,7391,7543,7745,8036,8196,8364,8457,8641,8754,8991,9134,9255,9412,9518,9632,9766,9949,10128,10247,10389,10511,10602,10683,10771,10880,10955,11157,11259,11311,11361,11449,11504,11550,11619,11692,11735,11776,11832,11881,11961,12045,12108,12136,12159,12217,12266,12331,12369,12456,12494,12526,12567,12599,12661,12720,12796,12827,12855,12883,12925,12987,13077,13125,13179,13236,13311,13342,13406,13473,13515,13533,13562,13618,13664,13731,13819,13863,13893,13914,13961,13967,14008,14077,14200,14255,14348,14446,14593,14732,14842,15022,15148,15245,15381,15509,15657,15818,15954,16009,16090,16239,16364,16499,16566,16643,16751,16783,16905,16995,17069,17145,17211,17293,17346,17450,17527,17616,17706,17834,17910,17979,18112,18247,18378,18467,18638,18785,18870,18980,19130,19282,19411,19550,19672,19762,19900,20095,20095,20308,20470,20563,20707,20807,21023,21272,21530,21795
400,Nashville-Davidson--Murfreesboro, TN,-86.68445,36.06018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,7,14,20,25,25,44,64,87,110,153,214,260,287,399,423,490,570,676,723,859,1051,1256,1545,1524,1645,1779,1846,2010,2125,2229,2343,2480,2753,2649,2709,2709,2811,2876,3114,3377,3465,3574,3574,3910,4047,4253,4454,4618,4691,4874,5089,6103,6639,6862,7021,7095,7252,7309,7516,7656,7722,7825,8024,8128,8299,8400,8557,8585,8866,9056,9056,9253,9440,9587,9705,9917,10096,10282,10424,10599,10790,10790,10790,11353,11556,11711,11956,12177,12326,12572,12889,13053,13259,13494,13617,13983,14249,14583,14725,15032,15512,15665,15862,15996,16323,16670,17061,17616,17921,17921,18646,19118,20039,20683,21402,21920,22511,22794,23506,24598,25300,26085,26619,27070,28414,28943,29800,30840,31650,32614,33286,33797,34513,35025,35808,36465,37049,37989,38655,39199,39734,40171,40991,41576,41928,42164,42613,43216,43797,44320,44793,45381,45650,45962,46419,47030,47596,47996,48522,48821,49159,49646,50038,50452,50744,51137,51290,51510,51993,52390,52785,53163,53312,53497,53892,54251,54600,54827,55277,55774,56038,56298,56506,57375,57809,58041,58299,58900,59144,59578,59836,60366,60537,61046,61257,61434,61835,62020,62448,62814,63373,63594,63851,64257,64580,64777,65052,65484,66143,66579,67049,67537,68067,68579,69089,69890,70274,70663,71241,71390,72136,72890,73998,74351,74923,75583,77025,77739,79208,79973,80556,81400,82082,82917,83207,83574,84530,85105,86236,86846,87260,89021,90063,91897,92942,94208,95264,96445,97868,99640,102242,102837,104037,105050,106386,107628,108940,110383,110526,111183,112606,114333,116319,117139,119480,121093,122295,123471,124831,126271
404,New Bern-Morehead City, NC,-76.89652,35.04518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,6,6,7,7,7,9,9,11,15,18,21,27,31,33,37,38,42,44,50,55,58,61,62,65,66,68,71,72,73,75,75,77,80,82,82,83,84,84,86,89,90,94,96,96,97,101,104,108,110,111,114,117,136,145,148,158,192,196,201,206,211,241,254,255,256,257,259,262,275,275,280,281,282,291,293,298,310,318,319,322,325,339,343,353,363,364,367,370,385,394,403,415,425,430,440,453,466,478,496,501,509,526,544,547,565,568,583,596,609,621,643,666,684,710,731,743,750,765,785,791,803,818,851,892,935,970,979,1005,1014,1036,1062,1076,1097,1116,1151,1158,1208,1229,1261,1283,1294,1316,1343,1373,1404,1441,1503,1512,1538,1559,1611,1643,1663,1690,1704,1733,1750,1777,1812,1890,1915,1944,1961,1985,2024,2045,2097,2140,2156,2163,2200,2232,2275,2301,2315,2331,2376,2417,2454,2487,2531,2547,2565,2597,2618,2645,2717,2762,2781,2798,2824,2840,2840,2884,2917,2995,3002,3048,3092,3120,3181,3231,3294,3322,3343,3381,3411,3449,3511,3559,3584,3593,3653,3683,3728,3824,3890,3896,3911,3953,3984,4042,4081,4159,4177,4183,4231,4273,4325,4366,4407,4442,4474,4512,4553,4576,4590,4660,4704,4720,4761,4842,4907,4972,5036,5136,5165,5237,5324,5324,5457,5504,5533,5563,5596,5709,5834,5932,6002
406,New Orleans-Metairie-Hammond, LA-MS,-90.06418,30.08492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,28,70,84,107,186,246,324,472,651,687,945,1112,1365,1703,2013,2413,2506,2822,3690,4504,6666,7446,8820,9109,10247,11263,11698,12458,12987,13429,13679,13898,14199,14436,14696,14943,15136,15278,15731,15889,16043,16256,16401,16492,16632,16738,16821,16969,17072,17322,17499,17556,17659,17823,18004,18094,18151,18329,18378,18469,18562,18687,18798,18893,18997,19107,19158,19277,19355,19488,19606,19606,19669,19864,19940,20071,20153,20154,20386,20491,20617,20736,20827,20900,21007,21095,21162,21213,21337,21436,21549,21690,22081,22166,22258,22370,22523,22523,22593,22831,22928,23045,23349,23576,23782,24036,24037,24447,24644,24843,25235,25491,25922,25928,26368,26578,27059,27548,27879,28530,29071,29382,29801,30372,30816,31372,31965,31974,32645,33360,33747,34355,34810,35420,35436,36359,37015,37283,37644,38085,38424,38433,39221,39451,40020,40381,40672,41079,41090,41710,41919,42194,42405,42710,43000,43012,43328,43527,43678,43848,44093,44289,44301,44649,44808,44872,45061,45174,45347,45357,45876,45969,46198,46522,46757,47062,47063,47469,47559,47641,47952,48120,48333,48334,48551,48660,48781,48933,48999,49200,49211,49424,49481,49662,49784,49985,50092,50101,50333,50397,50626,50749,50887,51070,51091,51302,51362,51555,52047,52181,52233,52244,52488,52498,52741,52810,52971,53183,53194,53475,53557,53720,53858,54005,54187,54194,54439,54505,54673,54815,54904,54997,55008,55213,55278,55447,55543,55724,55912,55921,56248,56336,56734,56738,57163,57712,57721,58238,60547,61109,61778,62190,63114,63134,63883,64176,65033,65339,65368,67182,67195,67770,67835,69341,71095,71881,72689,72717
408,New York-Newark, NY-NJ-CT-PA,-73.87989,40.82641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,23,26,78,108,141,164,239,321,429,601,705,1120,1633,2833,4776,7886,11333,16587,22920,28389,34067,42360,51122,60449,69487,78962,90749,101243,112552,127763,143467,155974,169016,181844,196286,211591,226031,238183,249306,259221,270047,284215,298064,308577,318314,327806,337207,343014,354626,363619,374291,387108,395877,401536,406758,413420,420395,426690,433288,438896,442691,446973,450494,456258,460599,464342,467716,470453,472480,474985,478152,482204,485112,488266,491002,493141,495733,498118,500222,502142,504227,506078,507716,508728,511323,513687,515512,516939,518426,520022,521255,522562,524199,525681,526554,527523,528306,529395,530355,531360,532587,533363,534104,534876,535614,536381,537297,538199,538986,539640,540331,540856,541049,541944,542756,543547,543967,544700,545314,546275,547310,548067,548727,549366,549994,550618,551249,552123,552849,553583,554329,555228,556158,557004,557683,558387,558712,559390,560159,561059,561863,563014,563863,564591,565471,566270,567392,568237,569213,570001,570633,571353,572167,572938,573778,574577,575400,576006,576752,577537,578404,579384,580412,581340,582078,582869,583638,584377,584987,585728,586505,587122,587882,588565,589303,590128,590896,591622,592286,593239,594128,594923,595839,596853,597683,598429,599027,599818,600519,601525,602591,603482,604178,605125,606048,606907,608062,609083,610210,611140,612117,613129,613993,615160,616314,617655,618874,620268,621522,622912,624460,626450,628473,629813,631302,632857,634333,636835,638703,640454,641781,643522,645373,647046,648862,651043,653092,655073,657281,659057,661573,663737,665998,668891,670935,673835,676889,679987,684037,687707,690137,692841,696735,700446,704060,708633,713061,717775,721716,727703,734192,740953,747452,755188,762233,768379,775124,783011,790911,799122,806728,813914,820467,830119,837224,845206,853369,863738,869560,878174,888409,898131,909778,923141,935775,946667
412,North Port-Sarasota, FL,-82.23887,27.27279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,5,6,6,6,10,14,16,20,29,31,40,46,53,68,79,97,106,125,160,171,245,280,315,335,364,417,445,463,511,549,595,623,647,674,718,754,802,863,887,907,916,985,1028,1041,1056,1092,1142,1156,1197,1231,1254,1277,1317,1388,1463,1495,1512,1538,1578,1601,1629,1648,1715,1750,1763,1803,1842,1882,1909,1987,2020,2063,2099,2122,2135,2151,2188,2261,2289,2320,2339,2381,2434,2480,2546,2592,2630,2689,2720,2754,2788,2884,2971,3037,3125,3217,3283,3346,3518,3732,3889,4034,4136,4353,4488,4809,5244,5437,5606,5717,6043,6379,6611,7233,7546,7663,7843,8163,8500,8837,9177,10166,10529,10916,11289,11966,12400,12782,13312,13632,13902,14293,14579,15107,15539,15817,16072,16375,16583,16920,17315,17596,17773,17998,18125,18295,18540,18720,18916,19108,19211,19367,19541,19747,20004,20169,20268,20381,20473,20579,20720,20869,21045,21161,21213,21306,21383,21463,21566,21660,21745,21799,21935,22043,22109,22204,22311,22382,22442,22504,22562,22625,22715,22844,22910,22989,23063,23129,23234,23347,23494,23589,23650,23706,23804,23917,24027,24134,24202,24244,24363,24421,24522,24633,24778,24840,24895,24998,25100,25240,25362,25362,25634,25718,25837,25952,26070,26217,26426,26547,26636,26784,26870,27077,27229,27408,27524,27659,27881,28019,28223,28472,28599,28787,29128,29282,29482,29665,29823,29980,30273,30424,30613,31060,31249,31445,31584,32060,32276,32804,33074,33869,34371,34746,35010,35438,35882,36274,36274,37158,37385,37797,38121,38490,38909,39324,39661,40110
416,Oklahoma City-Shawnee, OK,-97.43593,35.44300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9,9,32,35,37,44,50,70,93,128,156,176,195,224,258,330,399,434,498,513,542,606,629,731,773,800,828,852,888,918,950,950,950,1021,1073,1113,1168,1226,1274,1310,1317,1328,1372,1396,1452,1526,1543,1568,1578,1604,1628,1662,1681,1711,1731,1741,1794,1810,1821,1846,1894,1902,1905,1931,1941,1974,2045,2065,2089,2100,2113,2132,2151,2170,2191,2191,2225,2242,2263,2294,2331,2340,2362,2383,2409,2443,2475,2543,2594,2644,2706,2759,2861,3013,3127,3203,3367,3431,3557,3679,3822,3937,4083,4230,4338,4557,4719,4868,5115,5321,5451,5693,6010,6309,6542,6808,7131,7402,7638,8085,8584,8856,9173,9483,9590,9650,9948,10394,10704,11130,11433,11818,12343,12713,13120,13537,13901,14408,14651,14783,15042,15549,15803,16054,16271,16474,16630,16837,17072,17363,17635,17880,18149,18311,18461,18714,18918,19358,19642,19840,19941,20128,20340,20588,20833,21029,21295,21474,21699,21884,22121,22398,22866,22995,23227,23468,23737,24104,24461,24758,25023,25240,25663,26045,26370,26954,27465,27716,28064,28452,28882,29283,29726,30040,30359,30671,30985,31345,31788,32149,32520,32520,33077,33439,33907,34324,34817,35320,35729,36100,36534,37022,37436,38017,38443,38732,39029,39585,40117,40642,41060,41907,42435,42696,43054,43270,43742,44160,44475,44980,45357,45728,46071,46916,47455,47455,49293,50227,50768,51598,52466,53456,54450,55979,57028,57450,58497,59676,60644,62162,63437,64773,65914,66979,66979,68231,70666,71399,72019,72905,74094,74564,76712,78545
